[ 2014-10-11T15:12:00+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ route_check ] --START--
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined variable: tvo GupiaoAction.class.php 第 410 行.
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `agent_zz`,`pdt`,`is_agent` FROM `xt_fck` WHERE id=1 LIMIT 1   [ RunTime:0.000187s ]
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_template ] --START--
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run LocationTemplate Behavior [ RunTime:0.000577s ]
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_template ] --END-- [ RunTime:0.000653s ]
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_parse ] --START--
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined variable: System_namex a0d4576e439681fe58029f92b90a126c.php 第 5 行.
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ParseTemplate Behavior [ RunTime:0.012321s ]
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012402s ]
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_filter ] --START--
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ContentReplace Behavior [ RunTime:0.000775s ]
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run TokenBuild Behavior [ RunTime:0.001034s ]
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000516s ]
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ShowRuntime Behavior [ RunTime:0.000640s ]
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003239s ]
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_end ] --START--
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ShowPageTrace Behavior [ RunTime:0.000568s ]
[ 2014-10-11T16:10:37+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_end ] --END-- [ RunTime:0.000644s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ route_check ] --START--
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run CheckRoute Behavior [ RunTime:0.000799s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ route_check ] --END-- [ RunTime:0.000906s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ app_begin ] --START--
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000708s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000799s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.010713s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.001442s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.007357s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000420s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_gp` [ RunTime:0.005462s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_gupiao` [ RunTime:0.004514s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `gp_one`,`gp_fxnum`,`gp_senum`,`gp_cnum` FROM `xt_fee` LIMIT 1   [ RunTime:0.000189s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_xml` [ RunTime:0.004365s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT * FROM `xt_gp` WHERE id=1 LIMIT 1   [ RunTime:0.000329s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: update xt_gp set yt_sellnum=gp_quantity,gp_quantity=0,closing=opening where id=1 and gp_quantity= [ RunTime:0.000136s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: update xt_gp set today=opening,most_g=opening,most_d=opening,f_date='

1413015056' where id=1 [ RunTime:0.000223s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] mysql_free_result() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 97 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT * FROM `xt_xml` WHERE x_date>=1325347200 ORDER BY x_date desc  [ RunTime:0.000292s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] Invalid argument supplied for foreach() GupiaoAction.class.php 第 2143 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] file_put_contents(./Public/U/data2.csv) [<a href='function.file-put-contents'>function.file-put-contents</a>]: failed to open stream: No such file or directory GupiaoAction.class.php 第 2152 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_inout` [ RunTime:0.004404s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `gp_kg` FROM `xt_fee` LIMIT 1   [ RunTime:0.000247s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `gp_one`,`fgq`,`open`,`gpzjgl`,`zjyl`,`cha_zjyl` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000215s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined index: gp_fxnum GupiaoAction.class.php 第 374 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined index: gp_senum GupiaoAction.class.php 第 375 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `live_gupiao`,`all_in_gupiao`,`all_out_gupiao` FROM `xt_fck` WHERE id=1 LIMIT 1   [ RunTime:0.000201s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT SUM(only_nums) AS tp_sum FROM `xt_inout` WHERE uid=1 and type=0 and ispay=0 LIMIT 1   [ RunTime:0.000223s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT COUNT(*) AS tp_count FROM `xt_inout` WHERE type=0 and id>0 and uid=1 LIMIT 1   [ RunTime:0.000222s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT * FROM `xt_inout` WHERE type=0 and id>0 and uid=1 ORDER BY add_time desc LIMIT 0,10   [ RunTime:0.000244s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] Invalid argument supplied for foreach() GupiaoAction.class.php 第 399 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined variable: tvo GupiaoAction.class.php 第 410 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `agent_zz`,`pdt`,`is_agent` FROM `xt_fck` WHERE id=1 LIMIT 1   [ RunTime:0.000192s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_template ] --START--
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run LocationTemplate Behavior [ RunTime:0.000604s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_template ] --END-- [ RunTime:0.000681s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_parse ] --START--
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined variable: System_namex a0d4576e439681fe58029f92b90a126c.php 第 5 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined variable: gp_kg a0d4576e439681fe58029f92b90a126c.php 第 99 行.
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ParseTemplate Behavior [ RunTime:0.014182s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014312s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_filter ] --START--
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ContentReplace Behavior [ RunTime:0.001029s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run TokenBuild Behavior [ RunTime:0.000734s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000454s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ShowRuntime Behavior [ RunTime:0.000623s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003127s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_end ] --START--
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ShowPageTrace Behavior [ RunTime:0.000486s ]
[ 2014-10-11T16:10:56+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_end ] --END-- [ RunTime:0.000567s ]
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ route_check ] --START--
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run CheckRoute Behavior [ RunTime:0.001850s ]
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ route_check ] --END-- [ RunTime:0.002053s ]
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ app_begin ] --START--
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001322s ]
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001463s ]
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-11T16:11:00+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008070s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1636' ) AND ( `user_id` = '111' ) LIMIT 1   [ RunTime:0.000375s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005681s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000282s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_gp` [ RunTime:0.004762s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_gupiao` [ RunTime:0.004526s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `gp_one`,`gp_fxnum`,`gp_senum`,`gp_cnum` FROM `xt_fee` LIMIT 1   [ RunTime:0.000668s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_xml` [ RunTime:0.003965s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT * FROM `xt_gp` WHERE id=1 LIMIT 1   [ RunTime:0.000323s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: update xt_gp set yt_sellnum=gp_quantity,gp_quantity=0,closing=opening where id=1 and gp_quantity= [ RunTime:0.000126s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: update xt_gp set today=opening,most_g=opening,most_d=opening,f_date='

1413015061' where id=1 [ RunTime:0.000203s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] mysql_free_result() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 97 行.
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT * FROM `xt_xml` WHERE x_date>=1325347200 ORDER BY x_date desc  [ RunTime:0.000363s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] Invalid argument supplied for foreach() GupiaoAction.class.php 第 2143 行.
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] file_put_contents(./Public/U/data2.csv) [<a href='function.file-put-contents'>function.file-put-contents</a>]: failed to open stream: No such file or directory GupiaoAction.class.php 第 2152 行.
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SHOW COLUMNS FROM `xt_inout` [ RunTime:0.004641s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `gp_kg` FROM `xt_fee` LIMIT 1   [ RunTime:0.000419s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `gp_one`,`fgq`,`open`,`gpzjgl`,`zjyl`,`cha_zjyl` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000236s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined index: gp_fxnum GupiaoAction.class.php 第 374 行.
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined index: gp_senum GupiaoAction.class.php 第 375 行.
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `live_gupiao`,`all_in_gupiao`,`all_out_gupiao` FROM `xt_fck` WHERE id=1636 LIMIT 1   [ RunTime:0.000253s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT SUM(only_nums) AS tp_sum FROM `xt_inout` WHERE uid=1636 and type=0 and ispay=0 LIMIT 1   [ RunTime:0.000245s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT COUNT(*) AS tp_count FROM `xt_inout` WHERE type=0 and id>0 and uid=1636 LIMIT 1   [ RunTime:0.000269s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT * FROM `xt_inout` WHERE type=0 and id>0 and uid=1636 ORDER BY add_time desc LIMIT 0,10   [ RunTime:0.000288s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [2] Invalid argument supplied for foreach() GupiaoAction.class.php 第 399 行.
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined variable: tvo GupiaoAction.class.php 第 410 行.
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | SQL: SELECT `agent_zz`,`pdt`,`is_agent` FROM `xt_fck` WHERE id=1636 LIMIT 1   [ RunTime:0.000244s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_template ] --START--
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run LocationTemplate Behavior [ RunTime:0.000921s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_template ] --END-- [ RunTime:0.000999s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_parse ] --START--
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | NOTIC: [8] Undefined variable: System_namex a0d4576e439681fe58029f92b90a126c.php 第 5 行.
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ParseTemplate Behavior [ RunTime:0.013586s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013663s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_filter ] --START--
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ContentReplace Behavior [ RunTime:0.000581s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run TokenBuild Behavior [ RunTime:0.000662s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000470s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ShowRuntime Behavior [ RunTime:0.000630s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002554s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_end ] --START--
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ShowPageTrace Behavior [ RunTime:0.000531s ]
[ 2014-10-11T16:11:01+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ view_end ] --END-- [ RunTime:0.000602s ]
[ 2014-10-11T16:11:31+08:00 ] /ak911/index.php/Gupiao/buyGPform | ERR: (ThinkException) XML标签语法错误 : condition="$gp_kg eq 1/"><span style="color:#F00">股市交易已关闭</span> <else
[ 2014-10-11T16:11:31+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Css/body.css | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:31+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Css/main.css | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:31+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Css/menu.css | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:32+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/Base.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:32+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/prototype.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:32+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/mootools.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:32+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/Ajax/ThinkAjax.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:32+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/Form/CheckForm.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:32+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/common.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:32+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/Util/ImageLoader.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:32+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/myfocus-1.0.4.min.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:32+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/all.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:32+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Css/body.css | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:33+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Css/menu.css | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:33+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Css/main.css | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:33+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/Base.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:33+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/prototype.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:33+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/mootools.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:33+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/Ajax/ThinkAjax.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:33+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/Form/CheckForm.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:34+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/common.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:34+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/Util/ImageLoader.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:34+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/myfocus-1.0.4.min.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:34+08:00 ] /ak911/index.php/Gupiao/__PUBLIC__/Js/all.js | ERR: (ThinkException) 非法操作__PUBLIC__
[ 2014-10-11T16:11:41+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ route_check ] --START--
[ 2014-10-11T16:11:41+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run CheckRoute Behavior [ RunTime:0.001051s ]
[ 2014-10-11T16:11:41+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ route_check ] --END-- [ RunTime:0.001189s ]
[ 2014-10-11T16:11:41+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Tag[ app_begin ] --START--
[ 2014-10-11T16:11:41+08:00 ] /ak911/index.php/Gupiao/buyGPform | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000653s ]
