[ 2014-10-08T09:43:54+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ route_check ] --START--
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000228s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000181s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000179s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000177s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000213s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000165s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000178s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000170s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000310s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Run ParseTemplate Behavior [ RunTime:0.043249s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ view_parse ] --END-- [ RunTime:0.043356s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ view_filter ] --START--
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Run ContentReplace Behavior [ RunTime:0.000986s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Run TokenBuild Behavior [ RunTime:0.000590s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000341s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Run ShowRuntime Behavior [ RunTime:0.000552s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002712s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ view_end ] --START--
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Run ShowPageTrace Behavior [ RunTime:0.000613s ]
[ 2014-10-08T13:48:42+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ view_end ] --END-- [ RunTime:0.000699s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | INFO: Tag[ route_check ] --START--
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | INFO: Run CheckRoute Behavior [ RunTime:0.000775s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000869s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | INFO: Tag[ app_begin ] --START--
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000703s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000786s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007710s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000351s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006057s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000340s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000231s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/3 | NOTIC: [8] Undefined index: Urlsz YouZiAction.class.php 第 36 行.
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ route_check ] --START--
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run CheckRoute Behavior [ RunTime:0.001143s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ route_check ] --END-- [ RunTime:0.001301s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ app_begin ] --START--
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001334s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001427s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007871s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000878s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005958s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000582s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000288s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | SQL: SELECT * FROM `xt_fee` LIMIT 1   [ RunTime:0.000428s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_template ] --START--
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run LocationTemplate Behavior [ RunTime:0.000918s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_template ] --END-- [ RunTime:0.001007s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_parse ] --START--
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | NOTIC: [8] Undefined variable: fee_str1 991437000a10cbf29d75ac5689ca7255.php 第 150 行.
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run ParseTemplate Behavior [ RunTime:0.103367s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_parse ] --END-- [ RunTime:0.103492s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_filter ] --START--
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run ContentReplace Behavior [ RunTime:0.001221s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run TokenBuild Behavior [ RunTime:0.001044s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000694s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run ShowRuntime Behavior [ RunTime:0.001092s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004452s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_end ] --START--
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run ShowPageTrace Behavior [ RunTime:0.000672s ]
[ 2014-10-08T13:48:50+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_end ] --END-- [ RunTime:0.000756s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000818s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000912s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [8] Undefined variable: get CommonAction.class.php 第 159 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008244s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000436s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005821s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000291s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007946s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000909s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000330s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: UPDATE `xt_fck` SET `day_feng`=0,_times=1412697600 WHERE _times !=1412697600 [ RunTime:0.000227s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2] mysql_free_result() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 97 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SHOW COLUMNS FROM `xt_bonus` [ RunTime:0.006036s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT SUM(b1) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1412697600) AND (`e_date` < 1412784000)  ) LIMIT 1   [ RunTime:0.000326s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT SUM(b2) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1412697600) AND (`e_date` < 1412784000)  ) LIMIT 1   [ RunTime:0.000331s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT SUM(b3) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1412697600) AND (`e_date` < 1412784000)  ) LIMIT 1   [ RunTime:0.000246s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT SUM(b4) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1412697600) AND (`e_date` < 1412784000)  ) LIMIT 1   [ RunTime:0.000198s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT SUM(b5) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1412697600) AND (`e_date` < 1412784000)  ) LIMIT 1   [ RunTime:0.000189s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT SUM(b6) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1412697600) AND (`e_date` < 1412784000)  ) LIMIT 1   [ RunTime:0.000189s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT `s2`,`i4`,`str29`,`str4`,`str5`,`str1` FROM `xt_fee` LIMIT 1   [ RunTime:0.000204s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SHOW COLUMNS FROM `xt_msg` [ RunTime:0.006967s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT COUNT(*) AS tp_count FROM `xt_msg` WHERE ( `isid` = '1' ) AND ( `s_uid` = '1' ) AND ( `is_read` = 0 ) LIMIT 1   [ RunTime:0.000240s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT `prem` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000274s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000441s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT `s11` FROM `xt_fee` LIMIT 1   [ RunTime:0.000514s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008849s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SHOW COLUMNS FROM `xt_xiaof` [ RunTime:0.005396s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | SQL: SELECT `id`,`user_id`,`agent_cf`,`re_path` FROM `xt_fck` WHERE is_pay>0 and agent_cf>=5|5|5|5|5  [ RunTime:0.000367s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | NOTIC: [2] Invalid argument supplied for foreach() IndexAction.class.php 第 146 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Tag[ view_template ] --START--
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001052s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001130s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Run ParseTemplate Behavior [ RunTime:0.015885s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015975s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Run ContentReplace Behavior [ RunTime:0.001500s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Run TokenBuild Behavior [ RunTime:0.000698s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000666s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000682s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003802s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Tag[ view_end ] --START--
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000555s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000623s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ route_check ] --START--
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Run CheckRoute Behavior [ RunTime:0.001503s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001668s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001077s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001224s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008203s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000370s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006549s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.001031s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [8] Undefined index: name PublicAction.class.php 第 259 行.
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_form` [ RunTime:0.005303s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | SQL: SELECT COUNT(*) AS tp_count FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) LIMIT 1   [ RunTime:0.000281s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | SQL: SELECT * FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) ORDER BY baile desc,id desc LIMIT 0,20   [ RunTime:0.000281s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_msg` [ RunTime:0.004673s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | SQL: SELECT COUNT(*) AS tp_count FROM `xt_msg` WHERE ( `isid` = '1' ) AND ( `s_uid` = '1' ) AND ( `is_read` = 0 ) LIMIT 1   [ RunTime:0.000345s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_template ] --START--
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001530s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001679s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Run ParseTemplate Behavior [ RunTime:0.013901s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014062s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Run ContentReplace Behavior [ RunTime:0.001028s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Run TokenBuild Behavior [ RunTime:0.000538s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000330s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000530s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002706s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_end ] --START--
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000512s ]
[ 2014-10-08T13:52:19+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000587s ]
[ 2014-10-08T13:52:24+08:00 ] /ak911/index.php/YouZi/codys/ | INFO: Tag[ route_check ] --START--
[ 2014-10-08T13:52:24+08:00 ] /ak911/index.php/YouZi/codys/ | INFO: Run CheckRoute Behavior [ RunTime:0.000922s ]
[ 2014-10-08T13:52:24+08:00 ] /ak911/index.php/YouZi/codys/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001048s ]
[ 2014-10-08T13:52:24+08:00 ] /ak911/index.php/YouZi/codys/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-08T13:52:24+08:00 ] /ak911/index.php/YouZi/codys/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000671s ]
[ 2014-10-08T13:52:24+08:00 ] /ak911/index.php/YouZi/codys/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000750s ]
[ 2014-10-08T13:52:24+08:00 ] /ak911/index.php/YouZi/codys/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-08T13:52:24+08:00 ] /ak911/index.php/YouZi/codys/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-08T13:52:24+08:00 ] /ak911/index.php/YouZi/codys/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007919s ]
[ 2014-10-08T13:52:24+08:00 ] /ak911/index.php/YouZi/codys/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000368s ]
