[ 2014-10-05T14:29:09+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ route_check ] --START--
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: UPDATE xt_fck SET `b11`=b11+6 where `id`=293 [ RunTime:0.000346s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2] mysql_free_result() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 97 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.016310s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT `str7` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000482s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: UPDATE xt_fck SET `b10`=b10-0.6 where `id`=293 [ RunTime:0.000430s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead FckModel.class.php 第 89 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2] mysql_free_result() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 97 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: INSERT INTO `xt_history` (`user_id`,`uid`,`action_type`,`pdt`,`epoints`,`bz`,`did`,`type`,`allp`) VALUES ('313217','293',10,1412496687,-0.6,10,0,1,0) [ RunTime:0.000304s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT `s6`,`s13` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000358s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: UPDATE xt_fck SET `b1`=b1+3.24,b25=b25+2.16 where `id`=293 [ RunTime:0.000380s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead FckModel.class.php 第 89 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2] mysql_free_result() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 97 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: INSERT INTO `xt_history` (`user_id`,`uid`,`action_type`,`pdt`,`epoints`,`bz`,`did`,`type`,`allp`) VALUES ('313217','293',1,1412496687,3.24,1,0,1,0) [ RunTime:0.000273s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead FckModel.class.php 第 89 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: INSERT INTO `xt_history` (`user_id`,`uid`,`action_type`,`pdt`,`epoints`,`bz`,`did`,`type`,`allp`) VALUES ('313217','293',25,1412496687,2.16,25,0,1,0) [ RunTime:0.000262s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT `s14`,`s11` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000346s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT * FROM `xt_fck` WHERE id in (0,1,0) and re_nums>0 ORDER BY pdt desc LIMIT 0,11   [ RunTime:0.001729s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2] Invalid argument supplied for foreach() FckModel.class.php 第 453 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SHOW COLUMNS FROM `xt_times` [ RunTime:0.008978s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.015824s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT * FROM `xt_times` WHERE ( `benqi` = 1412524799 ) AND ( `type` = 0 ) LIMIT 1   [ RunTime:0.004089s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: UPDATE xt_fck SET `b0`=b1+b2+b3+b4+b5+b6+b7+b8+b9+b10 [ RunTime:0.000923s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: UPDATE xt_fck SET b1=0,b2=0,b3=0,b4=0,b5=0,b6=0,b7=0,b8=0,b9=0,b10=0 where is_fenh=1 [ RunTime:0.001161s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: UPDATE xt_fck SET agent_zz=agent_zz+b25 where b25<>0 [ RunTime:0.000742s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: UPDATE xt_fck SET `b0`=b1+b2+b3+b4+b5+b6+b7+b8+b9 [ RunTime:0.000586s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SHOW COLUMNS FROM `xt_bonus` [ RunTime:0.010628s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT `id` FROM `xt_times` WHERE ( `type` = 0 ) ORDER BY id desc LIMIT 1   [ RunTime:0.000380s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT * FROM `xt_fck` WHERE ( `is_tj` = 0 ) AND ( `is_pay` > 0 ) AND ( b0<>0 or b1<>0 or b2<>0 or b3<>0 or b4<>0 or b5<>0 or b6<>0 or b7<>0 or b8<>0 or b9<>0 or b10<>0 ) ORDER BY id asc  [ RunTime:0.001598s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: update xt_fck set agent_use=agent_use+51.84,zjj=zjj+b11+b12+b13+b14+b15+b16+b17+b18+b19,is_tj=1 where id=1 and b0=51.84 and is_tj=0 [ RunTime:0.000521s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT * FROM `xt_bonus` WHERE ( `did` = '91' ) AND ( `uid` = '1' ) LIMIT 1   [ RunTime:0.000436s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: update xt_bonus set `b0`=b0+51.84,`b1`=b1+51.84,`b2`=b2+0.00,`b3`=b3+0.00,`b4`=b4+0.00,`b5`=b5+0.00,`b6`=b6+0.00,`b7`=b7+0.00,`b8`=b8+0.00,`b9`=b9+0.00,`b10`=b10+-9.60,`b11`=b11+96.00,`b12`=b12+0.00,`b13`=b13+0.00,`b14`=b14+0.00,`b15`=b15+0.00,`b16`=b16+0.00,`b17`=b17+0.00,`b18`=b18+0.00,`b19`=b19+0.00,`b25`=b25+34.56,`b20`=b20+0.00 where `id`=141 [ RunTime:0.001155s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2] mysql_free_result() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 97 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: update xt_fck set b0=0,b1=0,b2=0,b3=0,b4=0,b5=0,b6=0,b7=0,b8=0,b9=0,b10=0,b11=0,b12=0,b13=0,b14=0,b15=0,b16=0,b17=0,b18=0,b19=0,b20=0,b25=0,is_tj=0 where id=1 [ RunTime:0.000589s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | NOTIC: [2] mysql_free_result() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 97 行.
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SHOW COLUMNS FROM `xt_times_bonus` [ RunTime:0.039313s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT `b0`,`b1`,`b2`,`b3`,`b4`,`b5`,`b6`,`b7`,`b8`,`b9`,`b10` FROM `xt_fee` LIMIT 1   [ RunTime:0.002008s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT * FROM `xt_times` ORDER BY id desc LIMIT 1   [ RunTime:0.000462s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT SUM(b0) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '91' ) LIMIT 1   [ RunTime:0.000385s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT SUM(b1) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '91' ) LIMIT 1   [ RunTime:0.000300s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT SUM(b2) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '91' ) LIMIT 1   [ RunTime:0.000303s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT SUM(b3) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '91' ) LIMIT 1   [ RunTime:0.000717s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT SUM(b4) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '91' ) LIMIT 1   [ RunTime:0.003407s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT SUM(b5) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '91' ) LIMIT 1   [ RunTime:0.000499s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT SUM(b6) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '91' ) LIMIT 1   [ RunTime:0.000305s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT SUM(b7) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '91' ) LIMIT 1   [ RunTime:0.000289s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT SUM(b8) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '91' ) LIMIT 1   [ RunTime:0.000309s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: SELECT * FROM `xt_times_bonus` WHERE did=0 LIMIT 1   [ RunTime:0.000546s ]
[ 2014-10-05T16:11:27+08:00 ] /ak911/index.php/Test/xxx | SQL: INSERT INTO `xt_times_bonus` (`b0`,`b1`,`b2`,`b3`,`b4`,`b5`,`b6`,`b7`,`b8`,`did`,`s_date`,`e_date`) VALUES ('210.60','210.60','0.00','0.00','0.00','0.00','0.00','0.00','0.00','91','1262275200','1412524799') [ RunTime:0.000490s ]
[ 2014-10-05T16:11:30+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T16:11:30+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | INFO: Run CheckRoute Behavior [ RunTime:0.001886s ]
[ 2014-10-05T16:11:30+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002057s ]
[ 2014-10-05T16:11:30+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T16:11:30+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000918s ]
[ 2014-10-05T16:11:30+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000990s ]
[ 2014-10-05T16:11:30+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T16:11:30+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.015052s ]
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000628s ]
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.012359s ]
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000441s ]
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.001098s ]
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/8 | NOTIC: [8] Undefined index: Urlsz YouZiAction.class.php 第 36 行.
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ route_check ] --START--
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run CheckRoute Behavior [ RunTime:0.001180s ]
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ route_check ] --END-- [ RunTime:0.001301s ]
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001011s ]
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001095s ]
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T16:11:31+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.015738s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.003662s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.014860s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000507s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000687s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | SQL: SHOW COLUMNS FROM `xt_bonus` [ RunTime:0.010999s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | SQL: SHOW COLUMNS FROM `xt_times` [ RunTime:0.009610s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | SQL: SELECT `s18` FROM `xt_fee` LIMIT 1   [ RunTime:0.000555s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | SQL: select id from xt_bonus  group by did [ RunTime:0.001884s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined index: FanNowDate YouZiAction.class.php 第 2175 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | SQL: select e_date,did,sum(b0) as b0,sum(b1) as b1,sum(b2) as b2,sum(b3) as b3,sum(b4) as b4,sum(b5) as b5,sum(b6) as b6,sum(b7) as b7,sum(b8) as b8,sum(b9) as b9,sum(b10) as b10,sum(b11) as b11,sum(b12) as b12,sum(b13) as b13,sum(b14) as b14,sum(b15) as b15,sum(b16) as b16,sum(b17) as b17,sum(b18) as b18,sum(b19) as b19,sum(b20) as b20,sum(b25) as b25 from xt_bonus  group by did  order by did desc limit 0,10 [ RunTime:0.000736s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 0 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 1 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 2 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 3 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 4 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 5 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 6 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 7 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 8 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 9 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 10 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 11 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 12 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 13 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 14 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 15 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 16 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 17 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 18 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 19 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 20 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined index: b21 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 21 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined index: b22 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 22 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined index: b23 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 23 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined index: b24 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 24 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 25 YouZiAction.class.php 第 2193 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_template ] --START--
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run LocationTemplate Behavior [ RunTime:0.001604s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_template ] --END-- [ RunTime:0.001688s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined variable: PP d1156448e6b7296f41a9392c34f18aed.php 第 100 行.
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run ParseTemplate Behavior [ RunTime:0.063522s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_parse ] --END-- [ RunTime:0.063598s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run ContentReplace Behavior [ RunTime:0.001090s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run TokenBuild Behavior [ RunTime:0.000987s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001236s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run ShowRuntime Behavior [ RunTime:0.000974s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004494s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_end ] --START--
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run ShowPageTrace Behavior [ RunTime:0.000891s ]
[ 2014-10-05T16:11:32+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_end ] --END-- [ RunTime:0.000966s ]
[ 2014-10-05T16:11:34+08:00 ] /ak911/index.php/YouZi/adminFinanceTableShow/did/91/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T16:11:34+08:00 ] /ak911/index.php/YouZi/adminFinanceTableShow/did/91/ | INFO: Run CheckRoute Behavior [ RunTime:0.002341s ]
[ 2014-10-05T16:11:34+08:00 ] /ak911/index.php/YouZi/adminFinanceTableShow/did/91/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002486s ]
[ 2014-10-05T16:11:34+08:00 ] /ak911/index.php/YouZi/adminFinanceTableShow/did/91/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T16:11:34+08:00 ] /ak911/index.php/YouZi/adminFinanceTableShow/did/91/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000925s ]
[ 2014-10-05T16:11:34+08:00 ] /ak911/index.php/YouZi/adminFinanceTableShow/did/91/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000999s ]
[ 2014-10-05T16:11:34+08:00 ] /ak911/index.php/YouZi/adminFinanceTableShow/did/91/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T16:11:34+08:00 ] /ak911/index.php/YouZi/adminFinanceTableShow/did/91/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T16:11:35+08:00 ] /ak911/index.php/YouZi/adminFinanceTableShow/did/91/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.019665s ]
[ 2014-10-05T16:11:35+08:00 ] /ak911/index.php/YouZi/adminFinanceTableShow/did/91/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.002206s ]
