[ 2014-10-15T10:56:05+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ route_check ] --START--
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ view_template ] --START--
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000540s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000615s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ view_parse ] --START--
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Run ParseTemplate Behavior [ RunTime:0.006675s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006760s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ view_filter ] --START--
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Run ContentReplace Behavior [ RunTime:0.000464s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Run TokenBuild Behavior [ RunTime:0.000520s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000320s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000522s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002023s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ view_end ] --START--
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000478s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000551s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.001334s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001441s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000896s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001020s ]
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-15T10:56:51+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Tag[ app_begin ] --START--
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000536s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000628s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [8] Undefined variable: get CommonAction.class.php 第 159 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007754s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000421s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006668s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000373s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008604s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000858s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000305s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: UPDATE `xt_fck` SET `day_feng`=0,_times=1413302400 WHERE _times !=1413302400 [ RunTime:0.000273s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2] mysql_free_result() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 97 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SHOW COLUMNS FROM `xt_bonus` [ RunTime:0.004928s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT SUM(b1) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1413302400) AND (`e_date` < 1413388800)  ) LIMIT 1   [ RunTime:0.000249s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT SUM(b2) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1413302400) AND (`e_date` < 1413388800)  ) LIMIT 1   [ RunTime:0.000408s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT SUM(b3) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1413302400) AND (`e_date` < 1413388800)  ) LIMIT 1   [ RunTime:0.000435s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT SUM(b4) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1413302400) AND (`e_date` < 1413388800)  ) LIMIT 1   [ RunTime:0.000367s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT SUM(b5) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1413302400) AND (`e_date` < 1413388800)  ) LIMIT 1   [ RunTime:0.000203s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2] trim() expects parameter 1 to be string, array given Db.class.php 第 549 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT SUM(b6) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '1' ) AND ( (`e_date` > 1413302400) AND (`e_date` < 1413388800)  ) LIMIT 1   [ RunTime:0.000165s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT `s2`,`i4`,`str29`,`str4`,`str5`,`str1` FROM `xt_fee` LIMIT 1   [ RunTime:0.000166s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SHOW COLUMNS FROM `xt_msg` [ RunTime:0.004897s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT COUNT(*) AS tp_count FROM `xt_msg` WHERE ( `isid` = '1' ) AND ( `s_uid` = '1' ) AND ( `is_read` = 0 ) LIMIT 1   [ RunTime:0.000234s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT `prem` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000194s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000294s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT `s11` FROM `xt_fee` LIMIT 1   [ RunTime:0.000142s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007568s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SHOW COLUMNS FROM `xt_xiaof` [ RunTime:0.005688s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | SQL: SELECT `id`,`user_id`,`agent_cf`,`re_path` FROM `xt_fck` WHERE is_pay>0 and agent_cf>=5|5|5|5|5  [ RunTime:0.000518s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | NOTIC: [2] Invalid argument supplied for foreach() IndexAction.class.php 第 146 行.
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Tag[ view_template ] --START--
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000717s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.000813s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Tag[ view_parse ] --START--
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.012907s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013003s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Tag[ view_filter ] --START--
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000585s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000679s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000395s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000586s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002472s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Tag[ view_end ] --START--
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000531s ]
[ 2014-10-15T10:56:57+08:00 ] /ak911/index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000611s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ route_check ] --START--
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Run CheckRoute Behavior [ RunTime:0.001683s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001881s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001276s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001506s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.013157s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.005586s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.009108s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000309s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | NOTIC: [8] Undefined index: name PublicAction.class.php 第 259 行.
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_form` [ RunTime:0.006262s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | SQL: SELECT COUNT(*) AS tp_count FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) LIMIT 1   [ RunTime:0.000353s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | SQL: SELECT * FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) ORDER BY baile desc,id desc LIMIT 0,20   [ RunTime:0.000374s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_msg` [ RunTime:0.005439s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | SQL: SELECT COUNT(*) AS tp_count FROM `xt_msg` WHERE ( `isid` = '1' ) AND ( `s_uid` = '1' ) AND ( `is_read` = 0 ) LIMIT 1   [ RunTime:0.000229s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_template ] --START--
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000577s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000656s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Run ParseTemplate Behavior [ RunTime:0.015685s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015787s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Run ContentReplace Behavior [ RunTime:0.000499s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Run TokenBuild Behavior [ RunTime:0.000518s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000335s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000761s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002504s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_end ] --START--
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000754s ]
[ 2014-10-15T10:56:58+08:00 ] /ak911/index.php/Public/News/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000868s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ route_check ] --START--
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Run CheckRoute Behavior [ RunTime:0.000956s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001052s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000692s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000769s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ view_template ] --START--
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001171s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001306s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Run ParseTemplate Behavior [ RunTime:0.012605s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012721s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Run ContentReplace Behavior [ RunTime:0.000517s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Run TokenBuild Behavior [ RunTime:0.000521s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000390s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000592s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002211s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ view_end ] --START--
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000525s ]
[ 2014-10-15T11:03:46+08:00 ] /ak911/index.php/Public/LogOut/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000591s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ route_check ] --START--
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Run CheckRoute Behavior [ RunTime:0.000893s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001004s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000705s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000792s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_template ] --START--
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000913s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001006s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Run ParseTemplate Behavior [ RunTime:0.008528s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008647s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Run ContentReplace Behavior [ RunTime:0.000561s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Run TokenBuild Behavior [ RunTime:0.000611s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000934s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000729s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003084s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_end ] --START--
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000597s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000682s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.000995s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001129s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000958s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001154s ]
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-15T11:03:47+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-15T11:03:51+08:00 ] /ak911/index.php | INFO: Tag[ app_begin ] --START--
[ 2014-10-15T11:03:51+08:00 ] /ak911/index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000629s ]
[ 2014-10-15T11:03:51+08:00 ] /ak911/index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000719s ]
[ 2014-10-15T11:03:51+08:00 ] /ak911/index.php | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
